score,distance_to_goal,n_steps,sum_dists,payload_pos_w,payload_vel_w,payload_accel_w,payload_quat_w_0,payload_quat_w_1,payload_quat_w_2,payload_quat_w_3,drone_quat_w_0,drone_quat_w_1,drone_quat_w_2,drone_quat_w_3,payload_angvel_w,drone_angvel_w,cable_angles_w,N,velocity_ref,r_T,r_tau,W_Tf,T_f_initial,N_lookahead
28.423917371718172,28.423917371718172,12,9.78721499997084e-06,6.245889744812815,0.20935882594094862,0.2114279987455254,0.7903388792837274,0.23033144869059496,0.3621035611261394,0.012192714576734192,0.4937994845973728,0.16701055758168112,0.5896730322408638,0.37690826959794804,0.675476452237921,0.3238456503774842,0.5658251560692926,17,5.2427249453381375,0.03434588875023415,0.8294308116378107,0.18858577721226258,1.508255111429634,6
28.37310147190635,28.37310147190635,319,0.19064429253799473,15.018734618789377,0.16634182429350824,0.24852937428994876,0.27393590354532416,0.45274782118148327,0.26567502058400405,0.6807565330067193,0.6918103457442134,0.3267549788071429,0.4325870393089198,0.7467313772036376,0.9563972147382085,0.3449115675316585,0.7116145313624506,11,1.0325604495555722,0.025623510922295454,0.2402319521116257,0.38566716405749396,0.9093034443371429,2
10.437438876880906,10.437438876880906,12001,5463.480916263721,5.0,0.41020294667047763,0.3728939111317063,0.8796958394886125,0.4338055029359329,0.6054463590265633,0.09094278077443932,0.11553940578997518,0.7208615764329571,0.31886892364155506,0.005733860939330653,0.682799183882542,0.7650193466419589,0.2174899686592441,10,6.644598996802692,0.2840051107761211,0.2781220765345808,0.2681957581990747,0.9089051083360884,6
1.341562732866411,1.341562732866411,1335,1883.9419038648978,8.724901175397843,0.27722550298630333,0.026848907034380157,0.4905685698072049,0.18030019169202902,0.6728434908562867,0.0798754958483018,0.43141197282568755,0.38671548448650006,0.032301328076486134,0.8838977399245866,0.723775675375912,0.25584730940441125,0.559177831117744,10,5.723952041818407,0.1584395766075963,0.21542650085205348,0.3873061199964241,1.9364210117230836,6
28.423973016663712,28.423973016663712,6,4.123308999995102e-06,7.335042258535384,0.26421827822283844,0.12060932282595432,0.0,0.7618640976448309,0.2910197567977504,0.08171565050935234,0.23896220881404398,0.7324543948003545,0.15959750806100317,0.3838453145764528,0.10238784628138023,0.12486764347914953,0.1367207906473762,15,5.6162586560109675,0.11610520285681056,0.20976203234147536,0.8430202077184676,2.3206261754928468,6
28.21887256926267,28.21887256926267,12001,17.184245844428467,8.752253179444601,0.3437229380767213,0.1306062764822317,0.9083320500181741,0.7446046077805093,0.15877192976938712,0.1219594029720792,0.04685822403091729,0.9194655249794041,0.3271840386776897,0.2918433080591096,0.4118419634972357,0.24737049848718795,0.6588670605388723,10,8.964807553812655,0.8243997421364476,0.20007503101653767,0.2063154739330333,0.28502595995374935,9
28.42422515830467,28.42422515830467,1,0.0,19.323460186082947,0.5253849356749608,0.1804080457408745,0.7332541126768108,0.45723246388686184,0.7848789109234816,0.1993115754269959,0.438526212155192,0.8310172087428599,0.6541293622946853,0.4982197530617399,0.6887923769296083,0.20575398568532466,0.0694930261513984,10,7.448884197467098,0.6945241105566314,0.49417710299126766,0.2896992022813691,2.7713217770373424,10
0.6455807048298005,0.2580089282292381,7673,308.2019081566928,5.0,0.8883606500895708,0.4302149954463183,0.2022363691870332,0.7006326092020521,0.7719862646576464,0.3767893599326175,0.09169988561776211,0.12016656431453804,0.3797843280243474,0.29761907387334374,0.7514454925115596,0.4417180287407093,0.8881486081646577,7,6.756436714477781,0.2999457259633578,0.5729703436851692,0.5957934758832891,2.437216521390428,2
4.544084060593181,4.544084060593181,1353,1830.0471555573604,18.99950456492789,0.5451619974533163,0.08641190851743696,0.09814722863193343,0.2950891857338166,0.5109806934410936,0.3440168946486474,0.31516308137006305,0.28457656451672625,0.3154371693966397,0.2508534785799217,0.39040179477035575,0.4030127637326679,0.5498849103472754,11,3.729919787420108,0.10016186461572811,0.4205833158818836,0.38917418976565665,1.6016448852432075,7
0.5276378759651366,0.5276378759651366,1635,2280.497105180174,9.579247388477313,0.27581086081187484,0.13855998138908596,0.5727124275169024,0.4401409802350904,0.31838889659687375,0.2248161566425929,0.3412028398980675,0.1760972892697203,0.15289477896440434,0.4582202070506315,0.9480535615451147,0.2813866214931421,0.9824228828557996,11,7.116163181964348,0.4045050881140164,0.17215759880707276,0.27580970880409383,1.5975377958822345,5
